test_pass_rate,cyclomatic_complexity,num_functions,lines_of_code,runtime_ms,memory_usage_mb,num_failed_tests,num_warnings,lint_score,documentation_score,quality_label
0.5997794779361405,0.6048827882447572,11.0,888.0,286.00302149812904,109.92980053624058,2.0,5.0,0.6742589308631014,0.8076800980355857,good
,,,,,,,,,,
0.7247142755349301,6.054939905860646,8.0,2167.0,241.94924369287634,26.995271783533052,0.0,3.0,0.5833302627190793,0.8051714215912772,good
0.6536940404098422,6.3808042148519455,6.0,499.0,4.045290227815166,45.01104216671002,2.0,5.0,0.872351669655371,0.7633399130132399,good
0.6584309311037017,6.518430654083177,13.0,148.0,5.630326812912118,44.14705371725587,3.0,2.0,0.8578177389318618,0.4119731872292431,good
0.769370657555962,0.0002641416384416606,7.0,113.0,149.23502291214206,0.98643419796783,2.0,6.0,0.5934760800273504,0.15834354325805272,needs_improvement
0.49924661902968537,15.386968536684924,5.0,899.0,20.193464693927616,11.821956470336884,2.0,2.0,0.6170388708079759,0.303826097771071,needs_improvement
,,,,,,,,,,
0.6713494572212239,11.716082225797155,5.0,163.0,448.54504993325196,42.0783076997299,0.0,3.0,0.6775379278817714,0.5047023830717594,needs_improvement
0.7280095396756684,0.0788347142499752,12.0,267.0,209.8570430165731,51.83681840890265,1.0,3.0,0.9030139436049215,0.1953937506736359,good
0.9509905103013654,13.579816822723178,11.0,895.0,13.165784448255277,8.702324296919365,0.0,3.0,0.7989024830114039,0.36309841985828345,good
0.7322851655276931,8.298094094249576,11.0,300.0,78.55971107599288,20.249095194162035,4.0,3.0,0.9506296382645517,0.2918777991162301,good
0.5390540201753489,9.076752090344172,8.0,205.0,92.95482472539194,20.00923445778068,0.0,6.0,0.80831622196304,0.23586229360666194,needs_improvement
0.3919299060422733,0.48964865514422745,5.0,1064.0,131.12397848400877,85.68504363958135,3.0,5.0,0.9435266371288787,0.7381542632851418,needs_improvement
0.7116978489082427,6.711923845927728,9.0,928.0,37.001722500904044,10.82449955406575,1.0,4.0,0.6273645810102263,0.3824142030596311,needs_improvement
0.926335049171045,16.08397615928,12.0,1530.0,172.31867789620946,39.73841497153586,2.0,3.0,0.8434933345536842,0.6605781426574463,good
0.508671721699681,5.674524989182576,14.0,1189.0,114.45889150032689,76.37803960874298,4.0,2.0,0.9507132732811909,0.6363190983624993,good
0.6447284351945167,4.2263825773637995,4.0,941.0,588.6164408931909,88.47393484094268,3.0,2.0,0.8973132078402597,0.3428388198398388,needs_improvement
0.738916560935646,14.559684104208163,6.0,221.0,550.3854641323991,54.91553085148867,1.0,1.0,0.5754878459882452,0.5453128094729552,needs_improvement
0.6276956838705985,2.925385790276509,11.0,683.0,166.69987887859307,17.800026588993173,0.0,2.0,0.8599488059650304,0.8730912781478538,good
0.8549501657414503,4.572631026716765,9.0,1066.0,206.76126215473323,86.59343578303023,5.0,3.0,0.9417008083356843,0.5260441968476857,good
0.8088247269742654,3.234547007105441,10.0,1780.0,29.65278398354864,67.77197085488534,4.0,3.0,0.8360830089196922,0.3537016792131992,good
0.49641195779333475,13.503850429849283,5.0,462.0,50.546204794693516,60.949099677223096,5.0,4.0,0.9119113047527316,0.5236028325840753,needs_improvement
0.7579669876344522,0.395674535892102,4.0,272.0,461.9529695758173,3.4854813550130515,1.0,0.0,0.742186002645669,0.8701645939538399,good
0.8268006851508448,3.4769454671014506,5.0,198.0,240.2392810155038,2.2114354065245334,2.0,1.0,0.8301722622389129,0.32785595283596297,good
0.6770956224095878,5.807000777644524,8.0,883.0,42.00356369668304,59.43209587848342,2.0,3.0,0.5380178464114466,0.6877417302588215,needs_improvement
0.5198931175616088,7.848839828464314,12.0,236.0,168.89185476525648,144.8349074794531,3.0,3.0,0.768080967089027,0.44231564456058037,needs_improvement
0.8866087926804624,4.373568881373366,6.0,439.0,545.9403337879661,74.29997339802881,3.0,6.0,0.7033321730422515,0.6756862958602001,good
0.5338395953442137,11.979961349966722,16.0,199.0,84.67626165102428,89.0337266864948,4.0,2.0,0.8932806618787709,0.3802373547309254,needs_improvement
0.6027072010026951,14.23582405894265,5.0,355.0,41.11485368558472,39.37094588010895,3.0,3.0,0.8585431415888501,0.24342547682284116,needs_improvement
0.7854993601217873,0.33240455547980696,7.0,573.0,569.549634441104,18.162406725531852,1.0,2.0,0.9692530015928444,0.18395811545303456,good
0.8907092685328146,2.5739217421121645,10.0,500.0,123.70642979072801,56.619348814430126,1.0,5.0,0.7201554762166783,0.5180205609911791,good
0.9081616337628275,0.11869282551311909,7.0,728.0,107.99665417042146,62.23468385988365,4.0,3.0,0.8900080999791187,0.6574608596311416,good
0.6160869699678154,1.9980364238353923,10.0,134.0,62.27673652614318,56.25160775309621,3.0,2.0,0.6886380312717906,0.31444211691708246,needs_improvement
0.8914463430902213,3.8487181949046487,6.0,367.0,444.3583087415626,146.59944409676936,3.0,1.0,0.6817203549662596,0.699869311788166,good
0.6837908089543394,12.084087040814957,8.0,276.0,373.66344822651956,22.87838649020654,1.0,2.0,0.623026273885529,0.415177146740979,needs_improvement
0.707925673143736,9.372043334361457,10.0,183.0,103.16441687467358,2.0232663939486057,3.0,10.0,0.9166078781166108,0.4155040700495422,needs_improvement
0.6453013821578876,0.6819615581783676,5.0,221.0,6.21833095078069,119.5404162486662,0.0,4.0,0.8267222668589411,0.2806432547573916,good
0.8791772076748084,0.48823159334007704,6.0,197.0,118.3534302897754,8.747387642854457,1.0,5.0,0.8138150818715508,0.3416409591472918,good
,,,,,,,,,,
0.5986590205696427,3.7976954637242355,3.0,555.0,30.80142106165351,103.25896257860879,4.0,3.0,0.9270731689942031,0.6735094436745797,good
0.8916913232451109,1.5488044031406434,1.0,812.0,99.87614408027949,18.56343135248252,2.0,2.0,0.9684716953559183,0.7807956652039887,good
0.784771612779088,11.48565420024942,5.0,524.0,20.867083215868572,88.72012115968548,4.0,3.0,0.9327941082829933,0.6547740352408009,good
0.9493936041328687,13.11163892280829,14.0,458.0,631.4832841119994,20.177706230398112,2.0,2.0,0.90649130577513,0.3034396562465901,good
0.8583373459082819,2.5759376012673627,8.0,429.0,9.74126171115163,79.05659867574471,3.0,0.0,0.7812325128435739,0.7849862824447444,good
0.6475644178510022,11.050146110160366,7.0,692.0,102.62218909133945,3.6193883263933984,1.0,2.0,0.74387687315988,0.6557543903272839,good
0.8579377243901719,2.422126775155586,7.0,74.0,35.51521537082091,53.24577270456171,1.0,3.0,0.9223676066704843,0.5024775391675338,good
0.8690341933565224,6.674525161483274,11.0,384.0,233.47117351469387,56.52652706065565,3.0,2.0,0.6724967568564832,0.2900238649103039,good
0.5290214802414378,3.230766644425504,8.0,519.0,16.418107940015673,33.80721069578237,1.0,3.0,0.8025561278832161,0.27487098546643557,needs_improvement
0.6511457822536105,0.6538654669148859,2.0,1688.0,158.28680991398681,58.092121523400806,1.0,6.0,0.9633185106172456,0.49173214987891356,good
0.5883764744759382,13.150878527922805,14.0,165.0,296.65049538273587,128.31690192163572,3.0,1.0,0.805712928464616,0.4125551561927184,needs_improvement
0.9080403979367927,3.026566149178444,9.0,161.0,599.3859382303597,66.18566741415084,0.0,3.0,0.8147658684108527,0.4005416048381789,good
0.956318374061485,6.630458135732158,5.0,65.0,239.81533729225663,162.59065369974803,1.0,1.0,0.8206654336524786,0.6164896846299931,good
0.9535437444155195,2.2877974145165916,11.0,132.0,20.959192261854877,29.765855630935977,0.0,5.0,0.7893708063067089,0.3864447120601195,good
0.5495346679529837,0.09530699111048097,7.0,357.0,18.537246011804122,37.56962200879691,4.0,4.0,0.5449995892932151,0.6910951819454834,needs_improvement
0.7983691564575395,0.5297498839564118,6.0,226.0,263.0539206376971,15.308509616739938,0.0,2.0,0.6454082215425805,0.522749226876472,good
0.9448830813391883,3.42807290468021,9.0,222.0,48.49825469496891,212.0321449306266,0.0,3.0,0.678518231492339,0.5492377312763375,good
0.6304796353037824,5.855340055502804,9.0,410.0,118.56602345873786,2.8357527624915164,2.0,2.0,0.9235235667805395,0.40892739249617815,good
0.843275044756087,2.0378515618268973,7.0,642.0,751.1842861214341,22.206691256078752,2.0,2.0,0.568089775950684,0.3277445685662258,good
0.5370792482408929,5.945231458279951,5.0,407.0,342.8561550904081,17.669528937970163,3.0,5.0,0.6853493248723882,0.2803810691265503,needs_improvement
0.7668327836692785,5.997175400798885,6.0,412.0,374.93261757175355,24.429705365835005,2.0,1.0,0.796482248486977,0.3947506227916785,good
0.747948435107594,6.085896593996464,7.0,557.0,394.3254705567857,124.880060605154,1.0,2.0,0.7302276934514919,0.2830079082897044,good
0.7171556609456584,3.3915081555138507,13.0,93.0,193.2776536202431,22.946290697729644,4.0,5.0,0.6217254001398212,0.34351448192614115,needs_improvement
0.8074626164270294,12.318827541832121,7.0,447.0,272.46395157900264,124.43167089849274,3.0,3.0,0.7868776770936827,0.9047664266992436,good
0.6936605565081185,3.3588516902550563,8.0,379.0,88.93296966217353,27.52502334517851,2.0,5.0,0.8450390534309176,0.7084383676982281,good
0.8269202468678515,2.991596435154196,2.0,401.0,1293.413767488353,96.47140558522288,4.0,1.0,0.7503357395787758,0.38278136140724733,good
,,,,,,,,,,
0.3382469519769455,1.83835509431483,4.0,342.0,178.32323525693255,18.65131243081894,1.0,5.0,0.8082363777598868,0.699532972580363,needs_improvement
0.7241010434605898,0.2162835954902101,10.0,556.0,66.27432331561825,29.83277576448892,4.0,4.0,0.8799312618711858,0.8127288439431247,good
0.8599112545626415,5.019265306908135,11.0,1461.0,23.772710216612687,27.61547163426804,4.0,2.0,0.7257707295673215,0.3291157006428133,good
0.827247667159291,1.4286581718142815,7.0,104.0,167.67427762415133,15.049448360496697,1.0,2.0,0.770006016476313,0.7072030455899263,good
0.8438067295593595,1.8131435516013774,11.0,637.0,87.18960674167639,17.099080368002827,1.0,3.0,0.7043358510620179,0.19382319600928177,good
0.8266101239301327,7.366118270977675,10.0,1068.0,175.03900337497979,10.31763557042461,3.0,3.0,0.8779047937228857,0.34407097514002094,good
0.652188831266775,1.9816932794925708,11.0,145.0,163.59631826525637,20.473698433707007,3.0,5.0,0.8497285902306636,0.3255087638156161,needs_improvement
0.8355971003171622,1.3866517973713761,12.0,349.0,156.28935920260787,48.962299118876885,2.0,3.0,0.5622698124506236,0.819569570632037,good
0.6999772037787169,0.9259749004192124,7.0,503.0,26.31834004814734,24.43349169244891,1.0,2.0,0.6441162169292123,0.5469724919263058,good
0.8218593977787356,7.455128755415215,7.0,2012.0,116.02827174153238,62.295884460620464,2.0,6.0,0.8426193540275715,0.6734268565472541,good
0.7778882543257616,0.6946224491249249,8.0,2295.0,334.26685412412473,217.05640375598028,4.0,5.0,0.7629467451861324,0.7786565580292327,good
0.8694653743327073,3.0234270817476894,10.0,145.0,75.70918904227176,23.668550986079417,2.0,4.0,0.6313008402083072,0.38917210247139367,good
0.6643595503837364,3.53552181303225,11.0,316.0,117.33679652109635,31.054277774240234,2.0,3.0,0.882954081799281,0.6095802330846206,good
0.7543340628652719,5.813992962178942,10.0,473.0,136.17716792295218,8.962922063187746,3.0,5.0,0.6010546667603294,0.46914363366689854,needs_improvement
0.663304785667837,5.015830804157443,9.0,629.0,397.16301037617586,24.896727408645553,2.0,6.0,0.7414414478856219,0.5545017995004469,needs_improvement
0.9277501302091156,8.322657170238827,3.0,473.0,213.19016727066943,64.88349693435016,4.0,0.0,0.80008950780628,0.16907133540038194,good
0.9311923117131288,0.2289184687836961,7.0,188.0,21.117115938192505,12.256985114851783,7.0,6.0,0.9641509762265869,0.7187431937829237,good
0.568574344587114,1.7580157418929143,3.0,182.0,400.74957296586626,10.04795093565149,2.0,2.0,0.8119416693439713,0.42767944456800444,needs_improvement
0.49967712813780896,1.643451802002478,10.0,117.0,356.8368175826066,23.61029250969637,1.0,3.0,0.8928324016993259,0.47574168772732217,needs_improvement
0.5555742695239623,0.7892194058240426,7.0,80.0,280.19713486221616,85.36617887012218,2.0,5.0,0.7854685509545312,0.45245642108773293,needs_improvement
0.30673237159354966,1.7066679463520842,6.0,115.0,125.49361889235425,48.86274107371932,1.0,3.0,0.8133043200217711,0.3343973876275437,needs_improvement
0.871983675681599,1.853618073947295,11.0,1021.0,283.388146902825,158.00603286565646,3.0,3.0,0.7716016764758755,0.7990507877257528,good
0.31201700845018593,3.689514321246983,7.0,712.0,130.30205568823854,117.45262617695317,2.0,4.0,0.9313139885607007,0.7059333099119384,needs_improvement
0.5359705726828938,5.448824892854885,12.0,628.0,266.8341683815168,8.192885193599125,1.0,2.0,0.9426101758450396,0.5295563630006609,good
0.7302465324991889,2.3990620005784122,4.0,337.0,424.236399859204,2.174233826479556,2.0,4.0,0.712953063113201,0.5978519059331251,good
0.5905680476590286,6.3553771621272945,8.0,390.0,442.4421149479456,25.46589922416855,4.0,1.0,0.9198049681336183,0.5408685861551471,good
0.6705436003586598,2.048610821986137,8.0,325.0,121.23930495149526,36.91554169974221,5.0,5.0,0.8268235633020139,0.4304999037365632,needs_improvement
0.3461361651028987,1.714449671500494,4.0,113.0,392.2857393425464,36.23918034595599,5.0,2.0,0.8026359096358621,0.48799699823160814,needs_improvement
0.829923671535465,3.895574303121259,11.0,677.0,21.39622796706108,7.199712193906997,2.0,2.0,0.8748956410552908,0.630455426116783,good
0.6762433807531378,0.12001060174226591,7.0,798.0,21.476827356786455,6.666138271126563,0.0,6.0,0.7192074968737856,0.5078011854544264,good
0.6002725074415509,0.41576210881567216,8.0,160.0,158.9327728063799,2.399713727089352,3.0,3.0,0.6024855274058695,0.3952306358950146,needs_improvement
0.9644093527378761,2.7061625100627795,11.0,160.0,211.02128003393167,95.14346605299946,2.0,2.0,0.9007162821789035,0.4775653630225767,good
0.5968443649288645,14.315869017104198,3.0,534.0,33.20944720870145,147.58016021736756,5.0,2.0,0.771338015748853,0.45914181336367393,needs_improvement
0.953643459413969,6.391897589861414,10.0,530.0,127.8000094756554,6.147098391895433,1.0,3.0,0.7510554083435175,0.34928929091558975,good
0.53944704341194,0.4612704044303475,11.0,724.0,19.82326973627872,11.984126500503459,4.0,4.0,0.8589570112795805,0.43873653344620744,needs_improvement
0.48670835374969135,9.364349148578787,3.0,1249.0,184.3106537291235,4.708000735313195,3.0,2.0,0.7397613634326268,0.2975450394608204,needs_improvement
0.8837660391628253,6.589456035429882,10.0,173.0,386.334055255532,104.98309863765365,2.0,5.0,0.7030280820998288,0.6241400867720781,good
0.583987365990651,4.7201923937563315,9.0,377.0,267.6067539209272,159.35521335728674,4.0,1.0,0.8076989392853433,0.3900894730918517,needs_improvement
0.8116414081413805,8.582136564723575,8.0,181.0,95.05680598842162,15.176792553207058,1.0,3.0,0.8490240321253788,0.619741860580216,good
0.8713233678974095,2.588494685986001,9.0,191.0,1016.4411889480555,18.090392592537153,4.0,2.0,0.8244046458798948,0.3884820278987697,good
0.8577605028770214,1.2519381877668943,7.0,286.0,217.49588381403572,22.52336045038256,3.0,3.0,0.8803266101982943,0.20687792280712625,good
0.6284379839620208,3.587439013895766,6.0,1277.0,337.7486490530788,34.90434397853625,0.0,2.0,0.9010582924655296,0.19382263200548577,good
0.7601322772949104,3.979685632529736,10.0,976.0,221.54920730198083,57.357728314773446,2.0,6.0,0.9460801084014491,0.594234372225072,good
0.7783877583330863,3.8644853523179963,12.0,379.0,909.6878710221331,35.09835643553882,1.0,2.0,0.6811880797317643,0.7281374849471656,good
0.3371276707155157,4.1628944893482265,8.0,71.0,344.476273674199,150.7983630249727,0.0,3.0,0.8803689592650978,0.26538754080744664,needs_improvement
0.7414284702112457,14.850802017551125,9.0,552.0,146.55365341489232,5.262107162177998,3.0,4.0,0.7641154819800933,0.32511327702639553,needs_improvement
0.8605380031959957,11.626486523049788,11.0,542.0,91.41892217124767,80.12448344295211,2.0,3.0,0.8565095916856813,0.7791556372703715,good
0.8839357923009384,10.425971749333051,9.0,191.0,229.238179776875,20.359561661276697,1.0,5.0,0.7884089070510139,0.570453835688629,good
0.8451055258773464,8.082735890132374,6.0,784.0,178.42785255315516,23.70441304728583,1.0,3.0,0.9200237163482049,0.24493112025521915,good
0.7518432075399782,14.36121505955029,8.0,188.0,198.49973049023023,61.69230397069951,3.0,5.0,0.8925775718441286,0.29407010166632574,needs_improvement
0.8605401987456005,0.5184464628659138,6.0,782.0,84.01783395311871,132.5200482144634,1.0,3.0,0.9442343498201831,0.8621149184389962,good
0.6587121830756478,1.5402624824011315,9.0,489.0,111.97811233614826,62.97441287888527,2.0,2.0,0.8543530846893063,0.4772027114609443,good
0.9412778144812646,3.4165381965907256,7.0,125.0,163.33278320114263,74.77434947075811,1.0,1.0,0.6457212332871965,0.2454518612896013,good
0.8619130919985593,9.371397240539128,7.0,302.0,365.62254509211425,69.47080988098877,1.0,1.0,0.8573167296461145,0.6332110719450029,good
0.6808863617407889,3.517661716073397,6.0,452.0,287.86217968794546,19.355132189784744,1.0,0.0,0.8593169974568828,0.6981631150669093,good
0.691899498580204,6.892320277518183,9.0,512.0,25.26142338919432,70.72037967060892,4.0,3.0,0.7722309551132809,0.3842306506763464,needs_improvement
0.7428365789787669,0.7480710399174813,13.0,921.0,56.354381061361295,76.74453546027755,1.0,2.0,0.9727786436728068,0.5920981609256801,good
0.7831983410981689,1.4545283999903302,5.0,1018.0,5.403897143494769,38.114180330072884,1.0,2.0,0.8050696064951908,0.6494722050742613,good
0.872321351317976,6.579665905008122,2.0,333.0,1.5984844905179756,38.47509405390143,3.0,1.0,0.8321820122916164,0.5289123103879849,good
0.9487357819864348,0.9000252631400008,5.0,631.0,50.817345611681915,71.29768556001086,3.0,4.0,0.7553262934043826,0.7841966940407296,good
0.6442668352404964,2.1643557412379404,6.0,1460.0,321.2096806724683,84.92188931990356,4.0,4.0,0.8619923412290144,0.6540892095553755,good
0.6668148792089259,1.5385141708199983,9.0,178.0,470.24513583637724,20.56375583068551,2.0,6.0,0.9713579916805232,0.4705614095982762,good
0.5886931503820583,2.152850803036219,11.0,248.0,99.43989848577405,80.86398333267547,0.0,1.0,0.530809078034028,0.4586384915178682,needs_improvement
0.5903204199626304,6.16055925033289,9.0,107.0,165.655328331961,84.15664644436053,2.0,3.0,0.7659194886467061,0.4017184516170592,needs_improvement
0.7712686944014903,2.29312056037715,5.0,243.0,244.87088917336192,13.336857239077876,2.0,0.0,0.8355209055912097,0.6872125770279655,good
0.6591680708240923,4.0513645407923775,10.0,475.0,611.2523517990445,63.10671758328418,0.0,1.0,0.7913708493355454,0.6255193827933301,good
0.6614574998030279,0.5264241318028319,5.0,74.0,488.21371637194557,10.322552591162989,1.0,8.0,0.8138880577803062,0.6976923673581851,good
0.6695045345034302,8.17423229535785,14.0,572.0,11.77858887567321,4.883348958117533,2.0,3.0,0.930331048453673,0.7925992559008755,good
0.6321997229232356,2.3092934526780686,5.0,276.0,57.04790310730626,42.72957109888547,1.0,2.0,0.9061325220419953,0.7242890064582177,good
0.5546529389784273,5.228213766014843,8.0,383.0,10.078643905860284,119.65405331631418,1.0,2.0,0.9709857318955151,0.6235283774575551,good
0.9575456535531385,6.462009595734153,6.0,158.0,191.70525592984438,1.8051481429205567,4.0,2.0,0.7464045561667692,0.19608302336266953,good
0.6243781501079966,1.1764660654478938,13.0,371.0,247.91537915705564,87.5793559113606,2.0,3.0,0.9648904209770457,0.7375315139252191,good
0.7572521680071184,10.800004595332753,8.0,1545.0,73.71579253673657,35.30870424182459,3.0,4.0,0.646299883657482,0.49688385854817935,needs_improvement
0.7721269170525672,4.7884844277096,6.0,292.0,384.6269687004002,98.62647305572327,2.0,1.0,0.6581588310721035,0.6699673296207604,good
0.7433045054569336,2.799424110934922,7.0,68.0,120.59284282717518,92.72759503812095,1.0,5.0,0.8691956179582575,0.3424509697914974,good
0.9096624816477648,1.006513931147411,5.0,1065.0,1285.2529624843737,104.08693082337443,1.0,5.0,0.7622280490477095,0.7842840183609511,good
0.6348294501753957,14.262571801935692,11.0,622.0,0.07995449753969554,73.23960335428575,5.0,4.0,0.7522428552185433,0.38087320327610896,needs_improvement
0.5219529749634771,7.033877457021011,11.0,434.0,23.19212384745809,92.57303888332991,1.0,1.0,0.8181298274402373,0.2502176315708398,needs_improvement
0.7311380535503712,1.1661245060036163,9.0,635.0,71.84800130453104,9.680767040209211,1.0,6.0,0.9203831679126541,0.834701440464108,good
,,,,,,,,,,
0.5658309545410637,8.295091218328505,11.0,1502.0,304.96371507851114,13.88567427026267,0.0,5.0,0.6451194804217852,0.20853551134965628,needs_improvement
0.974346229949354,5.94833910472898,6.0,736.0,10.843046106337416,67.82285827546697,1.0,3.0,0.9333350030638189,0.7941334235228158,good
0.808971095578615,7.257563811219575,10.0,280.0,276.4442401773079,8.340708180384256,1.0,3.0,0.7491494516991491,0.50725111029448,good
0.5923734651459167,2.9098281203268184,4.0,1330.0,10.800119331298248,10.058572675224893,2.0,6.0,0.7913051959954442,0.512488541874233,needs_improvement
0.8842095518611868,6.3022971483110135,7.0,1730.0,58.26501058507105,105.5836605800267,4.0,0.0,0.879846459242061,0.25683875288924846,good
0.5514755026439897,2.4428239160142597,11.0,835.0,368.1187146023109,61.18874437629568,1.0,1.0,0.9708143730463894,0.3095332789906774,good
0.8413496045557047,1.1866112086381,10.0,558.0,603.5763309547938,104.12429973400627,2.0,4.0,0.8155968231658949,0.3691196879576931,good
0.7166616634404209,5.00756901928339,7.0,203.0,107.06681773819189,7.503673546107632,0.0,5.0,0.552790567778922,0.7427650938076672,good
0.8351543935946855,18.65140925158879,10.0,698.0,700.9050882487785,25.456387012758064,1.0,10.0,0.6483003938675906,0.7992214074163149,needs_improvement
,,,,,,,,,,
0.7958070678721217,3.089916472371617,3.0,394.0,107.51440227977116,0.48641258235132717,3.0,4.0,0.5860001751051226,0.4910705824295568,needs_improvement
0.6385190001566511,5.604310516800104,7.0,705.0,324.70873041799086,16.74028852808071,1.0,6.0,0.7983994558524854,0.6083417457666342,needs_improvement
0.5696225594634544,3.8990434442309816,6.0,432.0,70.00471415791226,23.86819262608439,1.0,2.0,0.459311970650028,0.4611693997717877,needs_improvement
0.7343153929292701,9.27119003064378,8.0,625.0,61.79374316103594,4.837641043885718,0.0,3.0,0.9472174287881171,0.3424520822008197,good
0.34842454507963816,7.172020619933814,9.0,923.0,213.74139487302747,41.791739075259486,1.0,7.0,0.9050893829734427,0.7124863558771642,needs_improvement
0.7124405489868172,0.30032778612962174,10.0,139.0,99.01911903894427,24.158306808638216,3.0,3.0,0.9080948963444948,0.37623406535347687,good
0.7285970993072155,32.255558507343856,12.0,177.0,29.217527691491398,2.3787823692517116,2.0,5.0,0.9103935944897313,0.63965091115968,needs_improvement
0.7253571344863469,6.979753241174019,10.0,194.0,13.862349169375795,60.86622123670302,2.0,4.0,0.8739452947805189,0.547446483849679,good
0.6939958019310778,9.971948681102543,7.0,1904.0,310.0853430018667,65.33347943989288,5.0,5.0,0.8418921796533041,0.5313578143528234,needs_improvement
0.7734441601952547,5.2662501380457645,7.0,669.0,225.34725640193335,89.93057745082194,2.0,3.0,0.6960036267218994,0.5643569235525986,good
0.499217728683041,9.699619990943033,13.0,721.0,106.13704690338446,33.231931906389114,1.0,3.0,0.6001930909661035,0.3843512439162185,needs_improvement
0.7416335068655664,0.5960745354498701,8.0,995.0,453.1111156971442,173.14108340071118,0.0,6.0,0.9548432407986007,0.5731639772243954,good
0.7092867520229441,2.1365435258632717,13.0,174.0,105.81718404370397,122.70770638410123,0.0,1.0,0.8345652640532875,0.5339488769793357,good
0.8084843483197984,10.454370974772704,5.0,78.0,247.7787485043128,40.07579137224285,1.0,3.0,0.8611915974674355,0.5111386918691309,good
0.75848563603728,1.1260735438220577,7.0,383.0,479.63266720086455,29.435027915022832,4.0,1.0,0.8170299420766534,0.3353873200150401,good
0.7494863120137767,0.4073633485522652,9.0,827.0,367.41262165184577,0.1519520556969852,3.0,2.0,0.844758380626398,0.8143612320008706,good
0.6548088596104057,7.758650996139938,3.0,344.0,143.12141580174531,62.065483486559025,3.0,4.0,0.7771926956299756,0.7622857324033142,good
0.6944689566783886,9.0238027604743,11.0,134.0,228.28499794529728,41.61523324854613,2.0,2.0,0.9672634125226083,0.35802299300431095,good
